Timestamp,From Bank,From Account,To Bank,To Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering,Conversion
2022/09/10 11:38,0241121,80F01B390,0017863,810C289B0,10627.58,Euro,10627.58,Euro,ACH,1,1.0
2022/09/10 12:39,014549,804E76DF0,0017863,810C289B0,6609.33,Euro,6609.33,Euro,ACH,1,1.0
2022/09/10 15:08,0014277,8067EE4E0,0017863,810C289B0,5768.58,Euro,5768.58,Euro,ACH,1,1.0
2022/09/10 16:16,0117143,8064AAA20,0017863,810C289B0,6281.83,Euro,6281.83,Euro,ACH,1,1.0
2022/09/10 18:52,018067,8038A96B0,0017863,810C289B0,14968.7,Euro,14968.7,Euro,ACH,1,1.0
2022/09/11 09:50,0228540,810E62EB0,0017863,810C289B0,6074.88,Euro,6074.88,Euro,ACH,1,1.0
2022/09/11 10:22,013554,810F5ED30,0017863,810C289B0,11292.71,Euro,11292.71,Euro,ACH,1,1.0
2022/09/12 09:18,0116425,806478850,0017863,810C289B0,13159.22,Euro,13159.22,Euro,ACH,1,1.0
2022/09/08 19:41,0148350,811FFF630,0148350,812D0C3C0,17973.58,Saudi Riyal,4313.6592,Saudi Riyal,ACH,1,0.24
2022/09/08 13:29,0119,812A09CF0,0049365,812A09D40,11667.91,Saudi Riyal,2800.2983999999997,Saudi Riyal,ACH,1,0.24
2022/09/10 08:12,0049365,812A09D40,0119,812A09CF0,12651.15,Saudi Riyal,3036.276,Saudi Riyal,ACH,1,0.24
2022/09/08 14:05,0222,811B83280,0150240,812D22980,40813.17,Saudi Riyal,9795.1608,Saudi Riyal,ACH,1,0.24
2022/09/11 19:47,0119,811C597B0,0150240,812D22980,68416.72,Saudi Riyal,16420.0128,Saudi Riyal,ACH,1,0.24
2022/09/11 20:43,0048309,811C599A0,0150240,812D22980,10748.19,Saudi Riyal,2579.5656,Saudi Riyal,ACH,1,0.24
2022/09/10 09:04,001,800115CA0,001,800116420,4979.0,US Dollar,4431.31,US Dollar,ACH,1,0.89
2022/09/09 16:54,011,8001FD490,020,80022F920,2440.79,Euro,2440.79,Euro,ACH,1,1.0
2022/09/08 20:07,023,80012E100,011,800179CC0,12069.13,Euro,12069.13,Euro,ACH,1,1.0
2022/09/09 17:39,023,800242CC0,011,80012D760,12601.65,Euro,12601.65,Euro,ACH,1,1.0
2022/09/10 01:45,001,800059440,01522,800528510,7304.95,Euro,7304.95,Euro,ACH,1,1.0
2022/09/10 11:53,01522,8002AE7E0,022,8001AE930,13839.77,Euro,13839.77,Euro,ACH,1,1.0
2022/09/08 17:05,012,80005D3B0,020,8001AE2B0,12248835.4,Euro,12248835.4,Euro,ACH,1,1.0
2022/09/10 06:36,012,80017BE40,020,8001697D0,1194.84,Euro,1194.84,Euro,ACH,1,1.0
2022/09/10 11:43,00410,80029BA40,00410,8002438B0,569.91,Euro,569.91,Euro,ACH,1,1.0
2022/09/08 15:29,0119,811C597B0,0048309,811C599A0,36386.72,Saudi Riyal,8732.8128,Saudi Riyal,ACH,1,0.24
2022/09/08 15:52,0249176,812A70ED0,0049508,812A70E80,16583.43,Saudi Riyal,3980.0232,Saudi Riyal,ACH,1,0.24
2022/09/08 15:57,013264,803C16F80,0014804,806698470,10073.5,US Dollar,8965.415,US Dollar,ACH,1,0.89
2022/09/09 11:29,015,80422D430,0014804,806698470,14297.01,US Dollar,12724.3389,US Dollar,ACH,1,0.89
2022/09/10 13:10,0235509,80CE8C910,0014804,806698470,13861.1,US Dollar,12336.379,US Dollar,ACH,1,0.89
2022/09/10 17:30,001665,80107B480,0014804,806698470,8643.99,US Dollar,7693.1511,US Dollar,ACH,1,0.89
2022/09/11 14:27,023842,804DE3CB0,0014804,806698470,9205.63,US Dollar,8193.010699999999,US Dollar,ACH,1,0.89
2022/09/11 20:23,0221891,80FDB9D80,0014804,806698470,475.74,US Dollar,423.40860000000004,US Dollar,ACH,1,0.89
2022/09/12 12:19,012513,803498EF0,0014804,806698470,4398.98,US Dollar,3915.0921999999996,US Dollar,ACH,1,0.89
2022/09/12 12:28,0014804,806698470,018107,807E2E610,68984.01,Yuan,8278.081199999999,Yuan,ACH,1,0.12
2022/09/14 08:33,0014804,806698470,021918,80FDA64B0,9701.95,Euro,9701.95,Euro,ACH,1,1.0
2022/09/08 17:23,004242,805A06820,018067,80307A9E0,67802.05,Yuan,8136.246,Yuan,ACH,1,0.12
2022/09/08 19:15,018067,80307A9E0,012719,807214430,9300.86,US Dollar,8277.7654,US Dollar,ACH,1,0.89
2022/09/10 10:37,012719,807214430,0214529,80567CFE0,664279.21,Rupee,6642.7921,Rupee,ACH,1,0.01
2022/09/10 15:44,0214529,80567CFE0,025075,804E71900,8692.16,US Dollar,7736.0224,US Dollar,ACH,1,0.89
2022/09/11 11:20,025075,804E71900,021831,800D7F3B0,7417.89,Euro,7417.89,Euro,ACH,1,1.0
2022/09/11 11:33,021831,800D7F3B0,015231,8042E41B0,8169.53,Euro,8169.53,Euro,ACH,1,1.0
2022/09/11 13:45,015231,8042E41B0,0220888,808112D30,8169.53,Euro,8169.53,Euro,ACH,1,1.0
2022/09/12 07:14,0220888,808112D30,004242,805A06820,9572.92,US Dollar,8519.8988,US Dollar,ACH,1,0.89
2022/09/08 18:27,020,800195070,023,8001866E0,13690.05,Euro,13690.05,Euro,ACH,1,1.0
2022/09/10 10:17,020,800195070,023,8001253F0,7425.99,Euro,7425.99,Euro,ACH,1,1.0
2022/09/11 10:32,020,800195070,010,800043990,9340.72,US Dollar,8313.2408,US Dollar,ACH,1,0.89
2022/09/11 12:14,020,800195070,012,80012A760,1993.91,US Dollar,1774.5799000000002,US Dollar,ACH,1,0.89
2022/09/11 16:32,020,800195070,023,80016A6F0,12116.84,Euro,12116.84,Euro,ACH,1,1.0
2022/09/12 02:37,020,800195070,020,80016BEA0,6639.07,Euro,6639.07,Euro,ACH,1,1.0
2022/09/12 12:05,020,800195070,023,8001B8810,13829.37,Euro,13829.37,Euro,ACH,1,1.0
2022/09/09 12:07,008248,8035D5A00,009587,81095BC00,64741.47,Yuan,7768.9764,Yuan,ACH,1,0.12
2022/09/11 17:36,009587,81095BC00,024,803FAA9E0,1009594.74,Yen,6259.487388,Yen,ACH,1,0.0062
2022/09/09 19:02,012,800568E00,001655,8010D1180,15566.02,Euro,15566.02,Euro,ACH,1,1.0
2022/09/10 10:38,001655,8010D1180,013083,808A02960,16382.13,Euro,16382.13,Euro,ACH,1,1.0
2022/09/10 09:21,0014387,808D6DF20,023402,80498D100,12584.22,US Dollar,11199.9558,US Dollar,ACH,1,0.89
2022/09/11 14:00,023402,80498D100,019,8095843D0,16602.36,Canadian Dollar,10625.510400000001,Canadian Dollar,ACH,1,0.64
2022/09/09 11:00,0011838,804642430,028255,80BFE6D70,6467426.25,US Dollar,5756009.3625,US Dollar,ACH,1,0.89
2022/09/10 19:37,028255,80BFE6D70,015055,8028CF9A0,5295980.28,Euro,5295980.28,Euro,ACH,1,1.0
2022/09/09 10:33,0214,80C166500,028,806B553D0,1146817.22,Ruble,12614.989419999998,Ruble,ACH,1,0.011
2022/09/09 17:21,028,806B553D0,0132306,80F0A2660,13840.48,US Dollar,12318.0272,US Dollar,ACH,1,0.89
2022/09/09 19:36,0112,80E22F4F0,029279,80E1B9E30,18231.82,US Dollar,16226.3198,US Dollar,ACH,1,0.89
2022/09/12 07:20,029279,80E1B9E30,0117299,80DEBE6D0,17991.47,US Dollar,16012.408300000001,US Dollar,ACH,1,0.89
2022/09/08 23:28,013327,80171BB30,024850,8079A4BF0,23020618.18,Euro,23020618.18,Euro,ACH,1,1.0
2022/09/10 19:48,024850,8079A4BF0,0215803,8079B1920,22507432.38,Euro,22507432.38,Euro,ACH,1,1.0
2022/09/08 19:02,028,8061CCEA0,0019888,8079DDC30,13104.96,US Dollar,11663.4144,US Dollar,ACH,1,0.89
2022/09/09 10:12,0030974,811E71060,0019888,8079DDC30,18923.3,US Dollar,16841.737,US Dollar,ACH,1,0.89
2022/09/09 10:49,024482,801FD9E70,0019888,8079DDC30,14539.47,US Dollar,12940.1283,US Dollar,ACH,1,0.89
2022/09/10 07:32,019925,803B70100,0019888,8079DDC30,7287.29,US Dollar,6485.6881,US Dollar,ACH,1,0.89
2022/09/10 08:51,012381,80D051180,0019888,8079DDC30,11729.11,US Dollar,10438.9079,US Dollar,ACH,1,0.89
2022/09/10 12:21,0118,811BCF2E0,0019888,8079DDC30,6889.99,US Dollar,6132.0911,US Dollar,ACH,1,0.89
2022/09/10 16:15,0116,80E446440,0019888,8079DDC30,2093.55,US Dollar,1863.2595000000001,US Dollar,ACH,1,0.89
2022/09/11 02:32,007,8061C7360,0019888,8079DDC30,16639.48,US Dollar,14809.1372,US Dollar,ACH,1,0.89
2022/09/11 06:30,0012803,80ECEABA0,0019888,8079DDC30,6934.48,US Dollar,6171.687199999999,US Dollar,ACH,1,0.89
2022/09/11 07:45,0212789,804BD06D0,0019888,8079DDC30,18048.55,US Dollar,16063.209499999999,US Dollar,ACH,1,0.89
2022/09/11 08:12,007478,8057C54A0,0019888,8079DDC30,6405.11,US Dollar,5700.5479,US Dollar,ACH,1,0.89
2022/09/11 15:04,0215841,80EC7E760,0019888,8079DDC30,10129.71,US Dollar,9015.4419,US Dollar,ACH,1,0.89
2022/09/11 16:21,011904,80BBC79B0,0019888,8079DDC30,13391.9,US Dollar,11918.791,US Dollar,ACH,1,0.89
2022/09/12 07:57,0028222,80A98C410,0019888,8079DDC30,15914.76,US Dollar,14164.136400000001,US Dollar,ACH,1,0.89
2022/09/12 11:09,001244,80657C030,0019888,8079DDC30,715.72,US Dollar,636.9908,US Dollar,ACH,1,0.89
2022/09/12 14:15,0210185,80C46DE50,0019888,8079DDC30,18515.37,US Dollar,16478.6793,US Dollar,ACH,1,0.89
2022/09/08 20:43,0111443,807B89E20,011157,801658CE0,14339.94,US Dollar,12762.546600000001,US Dollar,ACH,1,0.89
2022/09/10 14:15,004259,810D8A060,011157,801658CE0,17684.01,US Dollar,15738.7689,US Dollar,ACH,1,0.89
2022/09/09 11:07,0249176,812A70ED0,0049508,812A70E80,36946.4,Saudi Riyal,8867.136,Saudi Riyal,ACH,1,0.24
2022/09/08 23:49,013862,8078765D0,003489,801C63740,9676.17,Euro,9676.17,Euro,ACH,1,1.0
2022/09/11 11:26,003489,801C63740,01601,80340DCF0,10861.49,US Dollar,9666.7261,US Dollar,ACH,1,0.89
2022/09/09 08:46,013862,8078765D0,021918,80211A0E0,14172.64,Euro,14172.64,Euro,ACH,1,1.0
2022/09/11 14:23,021918,80211A0E0,01601,80340DCF0,20090.35,US Dollar,17880.4115,US Dollar,ACH,1,0.89
2022/09/09 09:55,013862,8078765D0,023,8007EF950,15461.79,Euro,15461.79,Euro,ACH,1,1.0
2022/09/11 14:45,023,8007EF950,01601,80340DCF0,20538.8,US Dollar,18279.532,US Dollar,ACH,1,0.89
2022/09/09 11:54,013862,8078765D0,0010441,8046D5A70,3509.8,Euro,3509.8,Euro,ACH,1,1.0
2022/09/11 15:21,0010441,8046D5A70,01601,80340DCF0,5021.92,US Dollar,4469.5088000000005,US Dollar,ACH,1,0.89
2022/09/09 15:17,013862,8078765D0,0116,80EB726B0,5508.41,Swiss Franc,5893.9987,Swiss Franc,ACH,1,1.07
2022/09/11 22:58,0116,80EB726B0,01601,80340DCF0,6020.12,US Dollar,5357.9068,US Dollar,ACH,1,0.89
2022/09/09 19:06,013862,8078765D0,0221891,80D328960,6615.83,US Dollar,5888.0887,US Dollar,ACH,1,0.89
2022/09/12 02:43,0221891,80D328960,01601,80340DCF0,7851.61,US Dollar,6987.9329,US Dollar,ACH,1,0.89
2022/09/09 20:20,013862,8078765D0,0039775,80F224D00,15354.85,Swiss Franc,16429.6895,Swiss Franc,ACH,1,1.07
2022/09/12 08:00,0039775,80F224D00,01601,80340DCF0,15320.0,US Dollar,13634.800000000001,US Dollar,ACH,1,0.89
2022/09/09 21:34,013862,8078765D0,015723,80273FB80,7233.98,US Dollar,6438.2422,US Dollar,ACH,1,0.89
2022/09/12 08:50,015723,80273FB80,01601,80340DCF0,7100.21,US Dollar,6319.1869,US Dollar,ACH,1,0.89
2022/09/10 00:52,013862,8078765D0,01674,8003E5BD0,17108.43,US Dollar,15226.502700000001,US Dollar,ACH,1,0.89
2022/09/12 09:42,01674,8003E5BD0,01601,80340DCF0,19952.97,US Dollar,17758.1433,US Dollar,ACH,1,0.89
2022/09/10 12:13,013862,8078765D0,024,803D94320,1538506.72,Yen,9538.741664,Yen,ACH,1,0.0062
2022/09/12 12:28,024,803D94320,01601,80340DCF0,13561.88,US Dollar,12070.073199999999,US Dollar,ACH,1,0.89
2022/09/10 14:10,013862,8078765D0,013145,80BC14260,18810.17,US Dollar,16741.0513,US Dollar,ACH,1,0.89
2022/09/12 13:17,013145,80BC14260,01601,80340DCF0,17997.8,US Dollar,16018.042,US Dollar,ACH,1,0.89
2022/09/10 17:13,013862,8078765D0,0014387,80D519890,11516.81,US Dollar,10249.9609,US Dollar,ACH,1,0.89
2022/09/12 14:30,0014387,80D519890,01601,80340DCF0,11300.38,US Dollar,10057.3382,US Dollar,ACH,1,0.89
2022/09/11 08:28,013862,8078765D0,0210829,80DFF8490,5690.39,Euro,5690.39,Euro,ACH,1,1.0
2022/09/12 16:26,0210829,80DFF8490,01601,80340DCF0,6591.29,US Dollar,5866.2481,US Dollar,ACH,1,0.89
2022/09/08 23:38,0150240,812D22980,0222,811B83280,53315.63,Saudi Riyal,12795.751199999999,Saudi Riyal,ACH,1,0.24
2022/09/09 11:46,0119,811C597B0,0222,811B83280,52873.69,Saudi Riyal,12689.6856,Saudi Riyal,ACH,1,0.24
2022/09/09 00:26,0134939,80CE705C0,00908,80419CF40,15362.86,US Dollar,13672.9454,US Dollar,ACH,1,0.89
2022/09/09 16:53,00908,80419CF40,018067,80467E970,102894.28,Yuan,12347.3136,Yuan,ACH,1,0.12
2022/09/09 17:39,018067,80467E970,0238845,80E8666D0,14986.81,Swiss Franc,16035.886700000001,Swiss Franc,ACH,1,1.07
2022/09/10 11:12,0238845,80E8666D0,0231706,80DD5E610,16379.03,US Dollar,14577.336700000002,US Dollar,ACH,1,0.89
2022/09/11 18:55,0231706,80DD5E610,014099,80FBE30B0,16379.03,US Dollar,14577.336700000002,US Dollar,ACH,1,0.89
2022/09/11 19:35,014099,80FBE30B0,012,8009CB800,13977.86,Euro,13977.86,Euro,ACH,1,1.0
2022/09/12 08:06,012,8009CB800,028827,805BAB4F0,19776.93,US Dollar,17601.4677,US Dollar,ACH,1,0.89
2022/09/12 08:51,028827,805BAB4F0,0113744,80B449F70,19175.46,US Dollar,17066.1594,US Dollar,ACH,1,0.89
2022/09/09 01:19,023537,804E6EA20,01467,8003E2010,856.37,US Dollar,762.1693,US Dollar,ACH,1,0.89
2022/09/11 10:12,01467,8003E2010,01729,8088B1E00,791.72,US Dollar,704.6308,US Dollar,ACH,1,0.89
2022/09/11 19:06,01729,8088B1E00,0030474,80B1EA390,5127.77,Yuan,615.3324,Yuan,ACH,1,0.12
2022/09/12 07:35,0030474,80B1EA390,006075,802E6E910,787.51,US Dollar,700.8839,US Dollar,ACH,1,0.89
2022/09/12 14:29,006075,802E6E910,002627,8011E60B0,794.89,US Dollar,707.4521,US Dollar,ACH,1,0.89
2022/09/10 18:49,0148350,812D0C3C0,0050528,812D0C600,17973.58,Saudi Riyal,4313.6592,Saudi Riyal,ACH,1,0.24
2022/09/09 01:01,0148389,811EDAA30,0119,81235E8B0,16723.65,Saudi Riyal,4013.6760000000004,Saudi Riyal,ACH,1,0.24
2022/09/09 19:06,0119,81235E8B0,0118,811A67510,48126.43,Saudi Riyal,11550.3432,Saudi Riyal,ACH,1,0.24
2022/09/09 23:14,0118,811A67510,0251264,812D1B280,49167.87,Saudi Riyal,11800.2888,Saudi Riyal,ACH,1,0.24
2022/09/10 08:44,0251264,812D1B280,0148016,811FCA7B0,48868.46,Saudi Riyal,11728.4304,Saudi Riyal,ACH,1,0.24
2022/09/10 14:21,0148016,811FCA7B0,0223,811EDA940,49149.32,Saudi Riyal,11795.8368,Saudi Riyal,ACH,1,0.24
2022/09/10 15:05,0223,811EDA940,0048308,811E3C9F0,53121.4,Saudi Riyal,12749.136,Saudi Riyal,ACH,1,0.24
2022/09/11 08:54,0048308,811E3C9F0,0249176,81235EC40,51779.98,Saudi Riyal,12427.1952,Saudi Riyal,ACH,1,0.24
2022/09/11 11:47,0249176,81235EC40,0223,812D1A410,53104.45,Saudi Riyal,12745.068,Saudi Riyal,ACH,1,0.24
2022/09/11 17:58,0223,812D1A410,0048308,811ED7DF0,37134.03,Saudi Riyal,8912.1672,Saudi Riyal,ACH,1,0.24
2022/09/11 19:20,0048308,811ED7DF0,0048309,81235EAA0,52436.18,Saudi Riyal,12584.6832,Saudi Riyal,ACH,1,0.24
2022/09/12 11:02,0048309,81235EAA0,0148389,811EDAA30,49642.18,Saudi Riyal,11914.1232,Saudi Riyal,ACH,1,0.24
2022/09/09 02:01,0148350,811FFF630,0148350,812D0C3C0,19776.22,Saudi Riyal,4746.2928,Saudi Riyal,ACH,1,0.24
2022/09/11 12:46,0148350,812D0C3C0,0148350,811FFF630,19296.88,Saudi Riyal,4631.2512,Saudi Riyal,ACH,1,0.24
2022/09/09 13:03,0148350,811FFF630,0050528,812D0C600,63212.42,Saudi Riyal,15170.9808,Saudi Riyal,ACH,1,0.24
2022/09/11 17:24,0050528,812D0C600,0148350,811FFF630,66793.17,Saudi Riyal,16030.360799999999,Saudi Riyal,ACH,1,0.24
2022/09/09 03:13,023,80016A830,00410,80023E0E0,11873.99,Euro,11873.99,Euro,ACH,1,1.0
2022/09/09 15:11,00410,80023E0E0,011,8000EFAF0,12614.29,Euro,12614.29,Euro,ACH,1,1.0
2022/09/11 17:13,011,8000EFAF0,011,80022DF30,12416.77,Euro,12416.77,Euro,ACH,1,1.0
2022/09/09 10:48,011,80022DF30,020,80016A6A0,14838.4,Euro,14838.4,Euro,ACH,1,1.0
2022/09/09 13:01,020,80016A6A0,023,8002BCFF0,14053.59,Euro,14053.59,Euro,ACH,1,1.0
2022/09/10 12:16,023,8002BCFF0,022,800060E60,14053.59,Euro,14053.59,Euro,ACH,1,1.0
2022/09/09 12:28,022,800060E60,023,8000FE1F0,16319.8,Euro,16319.8,Euro,ACH,1,1.0
2022/09/11 09:24,023,8000FE1F0,012,800063D30,16324.89,Euro,16324.89,Euro,ACH,1,1.0
2022/09/10 16:19,012,800063D30,012,80010D740,15730.69,Euro,15730.69,Euro,ACH,1,1.0
2022/09/12 00:06,012,80010D740,023,80016A830,14413.76,Euro,14413.76,Euro,ACH,1,1.0
2022/09/09 05:13,0222,811D80C30,0118,811B9B110,17644.15,Saudi Riyal,4234.5960000000005,Saudi Riyal,ACH,1,0.24
2022/09/09 15:13,0118,811B9B110,0118,811B6E170,18120.53,Saudi Riyal,4348.927199999999,Saudi Riyal,ACH,1,0.24
2022/09/10 11:13,0118,811B6E170,0118,812D06150,19756.19,Saudi Riyal,4741.485599999999,Saudi Riyal,ACH,1,0.24
2022/09/10 16:55,0118,812D06150,0223,8119F8CC0,19250.39,Saudi Riyal,4620.093599999999,Saudi Riyal,ACH,1,0.24
2022/09/11 14:02,0223,8119F8CC0,0228101,80B0C3F40,8019.98,Australian Dollar,4571.388599999999,Australian Dollar,ACH,1,0.57
2022/09/12 10:34,0228101,80B0C3F40,0119,811DCA9B0,20956.02,Saudi Riyal,5029.4448,Saudi Riyal,ACH,1,0.24
2022/09/12 17:52,0119,811DCA9B0,0222,811D80C30,19428.85,Saudi Riyal,4662.923999999999,Saudi Riyal,ACH,1,0.24
2022/09/09 05:39,0049365,812A09D40,0119,812A09CF0,55736.59,Saudi Riyal,13376.781599999998,Saudi Riyal,ACH,1,0.24
2022/09/11 17:12,0119,812A09CF0,0049365,812A09D40,59658.84,Saudi Riyal,14318.121599999999,Saudi Riyal,ACH,1,0.24
2022/09/09 05:45,0134920,80CE3BE30,0027755,80A2DF610,1113.02,Australian Dollar,634.4214,Australian Dollar,ACH,1,0.57
2022/09/09 10:39,023344,80800B6F0,0027755,80A2DF610,1640.89,Australian Dollar,935.3072999999999,Australian Dollar,ACH,1,0.57
2022/09/09 12:54,011974,803C66270,0027755,80A2DF610,20517.02,Australian Dollar,11694.7014,Australian Dollar,ACH,1,0.57
2022/09/09 13:37,029279,80B8B18B0,0027755,80A2DF610,17430.1,Australian Dollar,9935.156999999997,Australian Dollar,ACH,1,0.57
2022/09/09 19:14,019593,80EFACF30,0027755,80A2DF610,7850.99,Australian Dollar,4475.064299999999,Australian Dollar,ACH,1,0.57
2022/09/09 22:13,012004,801059EF0,0027755,80A2DF610,24118497.25,Australian Dollar,13747543.4325,Australian Dollar,ACH,1,0.57
2022/09/10 11:55,016,80534C060,0027755,80A2DF610,4682.47,Australian Dollar,2669.0079,Australian Dollar,ACH,1,0.57
2022/09/10 14:39,001501,800AE9480,0027755,80A2DF610,5680.78,Australian Dollar,3238.0445999999997,Australian Dollar,ACH,1,0.57
2022/09/11 11:56,019318,80AF1F630,0027755,80A2DF610,26886.58,Australian Dollar,15325.3506,Australian Dollar,ACH,1,0.57
2022/09/11 13:34,01601,811099C90,0027755,80A2DF610,16862.56,Australian Dollar,9611.6592,Australian Dollar,ACH,1,0.57
2022/09/12 18:54,0121580,808442C20,0027755,80A2DF610,16989.57,Australian Dollar,9684.0549,Australian Dollar,ACH,1,0.57
2022/09/09 07:08,020,8010CDC50,01292,80064D1E0,3816.2,US Dollar,3396.4179999999997,US Dollar,ACH,1,0.89
2022/09/11 05:25,01292,80064D1E0,01490,800B65420,2907.58,Euro,2907.58,Euro,ACH,1,1.0
2022/09/09 09:23,020,8010CDC50,003045,8016E89F0,6312.29,Euro,6312.29,Euro,ACH,1,1.0
2022/09/11 15:55,003045,8016E89F0,01490,800B65420,6120.05,Euro,6120.05,Euro,ACH,1,1.0
2022/09/09 17:29,020,8010CDC50,001,8003E2FB0,14983.77,US Dollar,13335.5553,US Dollar,ACH,1,0.89
2022/09/12 10:33,001,8003E2FB0,01490,800B65420,12249.73,Euro,12249.73,Euro,ACH,1,1.0
2022/09/09 08:19,01688,800473C40,028,8000B8AB0,299842.45,Mexican Peso,13792.752700000001,Mexican Peso,ACH,1,0.046
2022/09/09 12:18,003,8007C1440,028,8000B8AB0,253885.35,Mexican Peso,11678.7261,Mexican Peso,ACH,1,0.046
2022/09/09 13:48,001024,8006BF850,028,8000B8AB0,144542.15,Mexican Peso,6648.938899999999,Mexican Peso,ACH,1,0.046
2022/09/09 16:42,010,8002CB9E0,028,8000B8AB0,364444.39,Mexican Peso,16764.44194,Mexican Peso,ACH,1,0.046
2022/09/09 23:16,01601,80033AD80,028,8000B8AB0,413732.16,Mexican Peso,19031.67936,Mexican Peso,ACH,1,0.046
2022/09/10 12:41,01547,800526550,028,8000B8AB0,230001.33,Mexican Peso,10580.061179999999,Mexican Peso,ACH,1,0.046
2022/09/11 08:09,001,80046B350,028,8000B8AB0,225894.08,Mexican Peso,10391.12768,Mexican Peso,ACH,1,0.046
2022/09/12 02:16,001,8003A4750,028,8000B8AB0,304498.97,Mexican Peso,14006.952619999998,Mexican Peso,ACH,1,0.046
2022/09/13 04:58,01502,8002E4450,028,8000B8AB0,255298.16,Mexican Peso,11743.71536,Mexican Peso,ACH,1,0.046
2022/09/13 06:57,01490,8002D1950,028,8000B8AB0,282879.12,Mexican Peso,13012.43952,Mexican Peso,ACH,1,0.046
2022/09/13 11:02,028,8000B8AB0,004,8007C65D0,111347.8,Yuan,13361.735999999999,Yuan,ACH,1,0.12
2022/09/13 13:18,028,8000B8AB0,01522,800313CD0,9956.83,Euro,9956.83,Euro,ACH,1,1.0
2022/09/13 15:48,028,8000B8AB0,01547,80080EF30,2784.32,Euro,2784.32,Euro,ACH,1,1.0
2022/09/13 19:01,028,8000B8AB0,01292,800266A00,13398.79,US Dollar,11924.923100000002,US Dollar,ACH,1,0.89
2022/09/14 01:11,028,8000B8AB0,00795,8007EC4D0,13701.3,US Dollar,12194.157,US Dollar,ACH,1,0.89
2022/09/14 14:54,028,8000B8AB0,00908,800734200,11237.69,US Dollar,10001.544100000001,US Dollar,ACH,1,0.89
2022/09/14 19:50,028,8000B8AB0,01467,800402D40,11052.33,US Dollar,9836.5737,US Dollar,ACH,1,0.89
2022/09/15 10:11,028,8000B8AB0,001,8001C5A50,2065.67,US Dollar,1838.4463,US Dollar,ACH,1,0.89
2022/09/16 10:41,028,8000B8AB0,01588,80082A4D0,19888.57,US Dollar,17700.8273,US Dollar,ACH,1,0.89
2022/09/16 11:08,028,8000B8AB0,020,80029AB10,4305.16,Euro,4305.16,Euro,ACH,1,1.0
2022/09/16 15:35,028,8000B8AB0,01674,80077C070,880.31,US Dollar,783.4758999999999,US Dollar,ACH,1,0.89
2022/09/16 23:14,028,8000B8AB0,00220,800682040,12852.82,US Dollar,11439.0098,US Dollar,ACH,1,0.89
2022/09/09 08:27,0049508,812A70E80,0249176,812A70ED0,17758.14,Saudi Riyal,4261.9536,Saudi Riyal,ACH,1,0.24
2022/09/09 15:01,0249176,812A70ED0,0049508,812A70E80,67023.89,Saudi Riyal,16085.7336,Saudi Riyal,ACH,1,0.24
2022/09/10 20:27,021575,800F1D640,0217125,806BF3340,560264.4,Ruble,6162.9084,Ruble,ACH,1,0.011
2022/09/10 12:13,011318,800BA98F0,014549,803631370,3634.27,US Dollar,3234.5003,US Dollar,ACH,1,0.89
2022/09/09 16:59,003335,8026E9C90,0117,80E86ED60,17357.52,Swiss Franc,18572.546400000003,Swiss Franc,ACH,1,1.07
2022/09/11 04:46,028771,80E599BD0,0217096,8063038B0,1059468.1,Ruble,11654.1491,Ruble,ACH,1,0.011
2022/09/09 13:59,0287,8071D2930,013327,80755E440,2876.29,US Dollar,2559.8981,US Dollar,ACH,1,0.89
2022/09/09 12:11,0010060,803F704D0,029685,80E41B370,11052916.62,US Dollar,9837095.7918,US Dollar,ACH,1,0.89
2022/09/10 14:14,0131928,80EF93140,011318,800AD0530,2363.11,US Dollar,2103.1679,US Dollar,ACH,1,0.89
2022/09/10 03:33,01674,802BDE290,0025847,80970A1E0,22460.87,Canadian Dollar,14374.9568,Canadian Dollar,ACH,1,0.64
2022/09/11 06:40,011405,809FF8A10,029404,80BD6B060,11937.22,US Dollar,10624.1258,US Dollar,ACH,1,0.89
2022/09/09 13:57,0148350,811FFF630,0050528,812D0C600,31405.92,Saudi Riyal,7537.420799999999,Saudi Riyal,ACH,1,0.24
2022/09/09 10:09,01467,80104B3D0,004726,802E2AD70,5069.55,US Dollar,4511.8995,US Dollar,ACH,1,0.89
2022/09/09 13:28,010,801BF9ED0,004726,802E2AD70,2918.83,US Dollar,2597.7587,US Dollar,ACH,1,0.89
2022/09/10 08:10,001241,808CF8120,004726,802E2AD70,4929.64,US Dollar,4387.3796,US Dollar,ACH,1,0.89
2022/09/10 13:27,0112989,804FF77B0,004726,802E2AD70,4492.45,US Dollar,3998.2805,US Dollar,ACH,1,0.89
2022/09/10 16:08,0013157,8053C0C10,004726,802E2AD70,4296.84,US Dollar,3824.1876,US Dollar,ACH,1,0.89
2022/09/10 16:38,01292,8004825B0,004726,802E2AD70,6583.35,US Dollar,5859.181500000001,US Dollar,ACH,1,0.89
2022/09/11 09:57,0218885,80FDA84F0,004726,802E2AD70,1086.41,US Dollar,966.9049000000001,US Dollar,ACH,1,0.89
2022/09/11 18:14,0016787,806387910,004726,802E2AD70,10221.68,US Dollar,9097.2952,US Dollar,ACH,1,0.89
2022/09/11 18:54,0021568,807DEAE80,004726,802E2AD70,1074.68,US Dollar,956.4652000000001,US Dollar,ACH,1,0.89
